FILENAME MEAN STD N_SAMPLES ASYMPTOTIC_VARIANCE HISTOGRAM_PATH
norton_forcing_SINUSOIDAL_0.0_10_20_5.out -8.261605060646835e-5 0.04938976982682572 10000000 0.4229288363258408 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.0_10_20_5.out
norton_forcing_SINUSOIDAL_0.0_12_24_6.out 0.00016732639655487745 0.03125075323719551 10000000 0.2476156940404189 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.0_12_24_6.out
norton_forcing_SINUSOIDAL_0.0_14_28_7.out -0.0001146107403331106 0.021317905335329915 8900000 0.09291026229420773 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.0_14_28_7.out
norton_forcing_SINUSOIDAL_0.0_16_32_8.out 0.00010692339412559854 0.015269302832535228 6700000 0.04276133318990507 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.0_16_32_8.out
norton_forcing_SINUSOIDAL_0.0_18_36_9.out 9.407166675473694e-6 0.011386072213227747 4900000 0.02327518890581704 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.0_18_36_9.out
norton_forcing_SINUSOIDAL_0.0_20_40_10.out 0.00014745426051319268 0.008760900632338274 3600000 0.014934030012059998 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.0_20_40_10.out
norton_forcing_SINUSOIDAL_0.0_6_12_3.out -0.001260060793292914 0.17721627169458426 10000000 5.429403313614021 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.0_6_12_3.out
norton_forcing_SINUSOIDAL_0.0_8_16_4.out 0.00017410139604431084 0.08603055973623575 10000000 1.3700114920824364 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.0_8_16_4.out
