FILENAME MEAN STD N_SAMPLES ASYMPTOTIC_VARIANCE HISTOGRAM_PATH
norton_forcing_SINUSOIDAL_0.1_10_20_5.out 0.2277303691795826 0.04945538205153171 100000000 0.4779364595796044 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.1_10_20_5.out
norton_forcing_SINUSOIDAL_0.1_12_24_6.out 0.2192820021033027 0.0313293388538401 100000000 0.19492719714002593 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.1_12_24_6.out
norton_forcing_SINUSOIDAL_0.1_14_28_7.out 0.2141805958381063 0.02132112833648938 83800000 0.09621701730777313 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.1_14_28_7.out
norton_forcing_SINUSOIDAL_0.1_16_32_8.out 0.21081221054255464 0.015309405483535042 60100000 0.04917823412386461 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.1_16_32_8.out
norton_forcing_SINUSOIDAL_0.1_18_36_9.out 0.20856210211079054 0.011409181940209269 45600000 0.03039749964862864 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.1_18_36_9.out
norton_forcing_SINUSOIDAL_0.1_20_40_10.out 0.20692250810529436 0.008771805099453949 34100000 0.01770988468583241 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.1_20_40_10.out
norton_forcing_SINUSOIDAL_0.1_6_12_3.out 0.2785070224693093 0.17821150110894252 99800000 6.298232117893438 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.1_6_12_3.out
norton_forcing_SINUSOIDAL_0.1_8_16_4.out 0.24346697237760545 0.08642538961183503 100000000 1.3723650032603085 /libre/blasseln/ArticleNorton/thermo_results/histograms/histogram_norton_forcing_SINUSOIDAL_0.1_8_16_4.out
